tomo_id,Z,Y,X,voxel_spacing,ori_num_motors,num_motors,ZA,YA,XA,V,VA,motor_z,motor_y,motor_x,motor_zA,motor_yA,motor_xA,motor_zyx,motor_zyxA
tomo_bb5ac1,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_bb9df3,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,244.0,619.0,380.0,3806.4,9656.4,5928.0,"[[244.0, 619.0, 380.0]]","[[3806.4, 9656.4, 5928.0]]"
tomo_bbe766,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,195.0,855.0,288.0,3042.0,13338.0,4492.8,"[[195.0, 855.0, 288.0]]","[[3042.0, 13338.0, 4492.8]]"
tomo_bc143f,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_bcb115,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_bd42fa,500,928,960,13.1,0,1,6550.0,12156.8,12576.0,445440000,1001389655040.0,356.25,346.25,864.0,4666.875,4535.875,11318.4,"[[356.25, 346.25, 864.0]]","[[4666.875, 4535.875, 11318.4]]"
tomo_bdc097,300,960,928,16.8,0,2,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,193.75,262.25,468.0,3255.0,4405.8,7862.400000000001,"[[193.75, 262.25, 468.0], [216.625, 567.0, 834.0]]","[[3255.0, 4405.8, 7862.400000000001], [3639.3, 9525.6, 14011.2]]"
tomo_bdd3a0,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,141.0,814.0,590.0,2199.6,12698.4,9204.0,"[[141.0, 814.0, 590.0]]","[[2199.6, 12698.4, 9204.0]]"
tomo_bde7f3,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,235.0,542.0,283.0,3078.5,7100.2,3707.2999999999997,"[[235.0, 542.0, 283.0]]","[[3078.5, 7100.2, 3707.2999999999997]]"
tomo_be4a3a,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,111.0,602.0,896.0,1731.6,9391.199999999999,13977.6,"[[111.0, 602.0, 896.0]]","[[1731.6, 9391.199999999999, 13977.6]]"
tomo_be9b98,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_bebadf,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,143.0,360.0,410.0,1873.3,4716.0,5371.0,"[[143.0, 360.0, 410.0]]","[[1873.3, 4716.0, 5371.0]]"
tomo_bede89,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,157.0,597.0,661.0,2056.7,7820.7,8659.1,"[[157.0, 597.0, 661.0]]","[[2056.7, 7820.7, 8659.1]]"
tomo_bf1398,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,235.0,583.0,185.0,4629.5,11485.1,3644.5,"[[235.0, 583.0, 185.0], [237.0, 549.0, 163.0]]","[[4629.5, 11485.1, 3644.5], [4668.9, 10815.3, 3211.1]]"
tomo_bfd5ea,500,924,956,16.1,0,0,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_bfdf19,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_c00ab5,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,104.0,529.0,464.0,1362.3999999999999,6929.9,6078.4,"[[104.0, 529.0, 464.0]]","[[1362.3999999999999, 6929.9, 6078.4]]"
tomo_c10f64,300,960,928,19.2,0,0,5760.0,18432.0,17817.6,267264000,1891664658431.9998,-1.0,-1.0,-1.0,-19.2,-19.2,-19.2,[],[]
tomo_c11e12,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,171.0,687.0,620.0,2667.6,10717.199999999999,9672.0,"[[171.0, 687.0, 620.0]]","[[2667.6, 10717.199999999999, 9672.0]]"
tomo_c13fbf,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_c3619a,300,928,928,16.8,0,0,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_c36b4b,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_c36baf,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,92.0,406.0,660.0,1205.2,5318.599999999999,8646.0,"[[92.0, 406.0, 660.0]]","[[1205.2, 5318.599999999999, 8646.0]]"
tomo_c38e83,500,928,960,13.1,0,0,6550.0,12156.8,12576.0,445440000,1001389655040.0,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_c46d3c,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,202.0,528.0,592.0,2646.2,6916.8,7755.2,"[[202.0, 528.0, 592.0]]","[[2646.2, 6916.8, 7755.2]]"
tomo_c4a4bb,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,204.0,616.0,471.0,2672.4,8069.599999999999,6170.099999999999,"[[204.0, 616.0, 471.0]]","[[2672.4, 8069.599999999999, 6170.099999999999]]"
tomo_c4bfe2,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,453.75,512.5,375.75,5944.125,6713.75,4922.325,"[[453.75, 512.5, 375.75]]","[[5944.125, 6713.75, 4922.325]]"
tomo_c4db00,300,960,928,13.1,0,0,3930.0,12576.0,12156.8,267264000,600833793024.0,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_c596be,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_c649f8,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,146.0,798.0,635.0,1912.6,10453.8,8318.5,"[[146.0, 798.0, 635.0]]","[[1912.6, 10453.8, 8318.5]]"
tomo_c678d9,300,928,928,16.8,1,1,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,142.0,271.0,420.0,2385.6,4552.8,7056.0,"[[142.0, 271.0, 420.0]]","[[2385.6, 4552.8, 7056.0]]"
tomo_c6f50a,300,960,928,16.8,0,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,102.375,643.5,430.0,1719.9,10810.800000000001,7224.0,"[[102.375, 643.5, 430.0]]","[[1719.9, 10810.800000000001, 7224.0]]"
tomo_c77de0,494,1912,1847,6.5,0,0,3211.0,12428.0,12005.5,1744543216,479095180694.0,-1.0,-1.0,-1.0,-6.5,-6.5,-6.5,[],[]
tomo_c7a40f,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_c7b008,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,83.0,484.0,854.0,1294.8,7550.4,13322.4,"[[83.0, 484.0, 854.0]]","[[1294.8, 7550.4, 13322.4]]"
tomo_c84b46,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_c84b8e,300,960,928,13.1,2,1,3930.0,12576.0,12156.8,267264000,600833793024.0,147.0,317.0,681.0,1925.7,4152.7,8921.1,"[[147.0, 317.0, 681.0]]","[[1925.7, 4152.7, 8921.1]]"
tomo_c8f3ce,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,135.0,173.0,214.0,2106.0,2698.7999999999997,3338.4,"[[135.0, 173.0, 214.0]]","[[2106.0, 2698.7999999999997, 3338.4]]"
tomo_c925ee,800,927,959,13.1,0,0,10480.0,12143.699999999999,12562.9,711194400,1598829729890.3997,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_c9d07c,500,924,956,16.1,0,0,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_ca1d13,500,928,960,13.1,1,1,6550.0,12156.8,12576.0,445440000,1001389655040.0,364.0,72.0,688.0,4768.4,943.1999999999999,9012.8,"[[364.0, 72.0, 688.0]]","[[4768.4, 943.1999999999999, 9012.8]]"
tomo_ca472a,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_ca8be0,500,928,928,19.3,0,0,9650.0,17910.4,17910.4,430592000,3095550431744.0005,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_cabaa0,500,924,956,19.7,0,1,9850.0,18202.8,18833.2,441672000,3376747183656.0,262.75,405.5,288.75,5176.175,7988.349999999999,5688.375,"[[262.75, 405.5, 288.75]]","[[5176.175, 7988.349999999999, 5688.375]]"
tomo_cacb75,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,240.0,153.0,507.0,3744.0,2386.7999999999997,7909.2,"[[240.0, 153.0, 507.0]]","[[3744.0, 2386.7999999999997, 7909.2]]"
tomo_cad74b,500,928,960,13.1,3,3,6550.0,12156.8,12576.0,445440000,1001389655040.0,388.0,838.0,639.0,5082.8,10977.8,8370.9,"[[388.0, 838.0, 639.0], [398.0, 657.0, 562.0], [389.0, 239.0, 380.0]]","[[5082.8, 10977.8, 8370.9], [5213.8, 8606.699999999999, 7362.2], [5095.9, 3130.9, 4978.0]]"
tomo_cae587,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_cb5ec6,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_cc2b5c,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,118.0,443.0,477.0,1982.4,7442.400000000001,8013.6,"[[118.0, 443.0, 477.0]]","[[1982.4, 7442.400000000001, 8013.6]]"
tomo_cc3fc4,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,199.0,389.0,218.0,2606.9,5095.9,2855.7999999999997,"[[199.0, 389.0, 218.0]]","[[2606.9, 5095.9, 2855.7999999999997]]"
tomo_cc65a9,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,136.0,266.0,486.0,2121.6,4149.599999999999,7581.599999999999,"[[136.0, 266.0, 486.0]]","[[2121.6, 4149.599999999999, 7581.599999999999]]"
tomo_cd1a7c,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,162.0,487.0,703.0,2721.6,8181.6,11810.4,"[[162.0, 487.0, 703.0]]","[[2721.6, 8181.6, 11810.4]]"
tomo_cf0875,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,41.0,560.0,664.0,537.1,7336.0,8698.4,"[[41.0, 560.0, 664.0]]","[[537.1, 7336.0, 8698.4]]"
tomo_cf53d0,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,235.0,393.0,316.0,3078.5,5148.3,4139.599999999999,"[[235.0, 393.0, 316.0]]","[[3078.5, 5148.3, 4139.599999999999]]"
tomo_cf5bfc,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_cff77a,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,242.0,490.0,536.0,3775.2,7644.0,8361.6,"[[242.0, 490.0, 536.0]]","[[3775.2, 7644.0, 8361.6]]"
tomo_d0699e,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_d0aa3b,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,164.0,625.0,792.0,2558.4,9750.0,12355.199999999999,"[[164.0, 625.0, 792.0]]","[[2558.4, 9750.0, 12355.199999999999]]"
tomo_d0c025,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,158.0,570.0,719.0,2069.7999999999997,7467.0,9418.9,"[[158.0, 570.0, 719.0]]","[[2069.7999999999997, 7467.0, 9418.9]]"
tomo_d0d9b6,800,927,959,13.1,0,1,10480.0,12143.699999999999,12562.9,711194400,1598829729890.3997,424.5,287.75,835.0,5560.95,3769.525,10938.5,"[[424.5, 287.75, 835.0]]","[[5560.95, 3769.525, 10938.5]]"
tomo_d21396,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,116.0,218.0,382.0,1809.6,3400.7999999999997,5959.2,"[[116.0, 218.0, 382.0]]","[[1809.6, 3400.7999999999997, 5959.2]]"
tomo_d23087,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,88.0,475.0,357.0,1152.8,6222.5,4676.7,"[[88.0, 475.0, 357.0]]","[[1152.8, 6222.5, 4676.7]]"
tomo_d2339b,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,105.0,626.0,532.0,1375.5,8200.6,6969.2,"[[105.0, 626.0, 532.0]]","[[1375.5, 8200.6, 6969.2]]"
tomo_d26fcb,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,118.0,305.0,573.0,1545.8,3995.5,7506.3,"[[118.0, 305.0, 573.0]]","[[1545.8, 3995.5, 7506.3]]"
tomo_d2b1bc,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,95.0,535.0,192.0,1244.5,7008.5,2515.2,"[[95.0, 535.0, 192.0]]","[[1244.5, 7008.5, 2515.2]]"
tomo_d31c96,800,928,960,13.1,0,2,10480.0,12156.8,12576.0,712704000,1602223448063.9998,375.75,326.75,453.75,4922.325,4280.425,5944.125,"[[375.75, 326.75, 453.75], [395.25, 366.0, 708.0]]","[[4922.325, 4280.425, 5944.125], [5177.775, 4794.599999999999, 9274.8]]"
tomo_d396b5,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,164.0,518.0,115.0,2558.4,8080.8,1794.0,"[[164.0, 518.0, 115.0]]","[[2558.4, 8080.8, 1794.0]]"
tomo_d3bef7,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,128.0,657.0,645.0,1676.8,8606.699999999999,8449.5,"[[128.0, 657.0, 645.0]]","[[1676.8, 8606.699999999999, 8449.5]]"
tomo_d5465a,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_d56709,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,168.0,480.0,875.0,3309.6,9456.0,17237.5,"[[168.0, 480.0, 875.0], [190.0, 452.0, 888.0]]","[[3309.6, 9456.0, 17237.5], [3743.0, 8904.4, 17493.6]]"
tomo_d5aa20,800,928,960,16.1,0,1,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,361.25,369.25,51.1875,5816.125000000001,5944.925,824.1187500000001,"[[361.25, 369.25, 51.1875]]","[[5816.125000000001, 5944.925, 824.1187500000001]]"
tomo_d634b7,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,123.0,559.0,382.0,1611.3,7322.9,5004.2,"[[123.0, 559.0, 382.0]]","[[1611.3, 7322.9, 5004.2]]"
tomo_d662b0,500,924,956,19.7,6,6,9850.0,18202.8,18833.2,441672000,3376747183656.0,222.0,894.0,385.0,4373.4,17611.8,7584.5,"[[222.0, 894.0, 385.0], [183.0, 554.0, 708.0], [204.0, 565.0, 711.0], [214.0, 423.0, 190.0], [206.0, 394.0, 173.0], [189.0, 534.0, 695.0]]","[[4373.4, 17611.8, 7584.5], [3605.1, 10913.8, 13947.6], [4018.7999999999997, 11130.5, 14006.699999999999], [4215.8, 8333.1, 3743.0], [4058.2, 7761.799999999999, 3408.1], [3723.2999999999997, 10519.8, 13691.5]]"
tomo_d6c63f,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,173.0,636.0,698.0,2266.2999999999997,8331.6,9143.8,"[[173.0, 636.0, 698.0]]","[[2266.2999999999997, 8331.6, 9143.8]]"
tomo_d6e3c7,300,928,928,16.8,0,0,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_d723cd,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_d7475d,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,143.0,221.0,440.0,2230.7999999999997,3447.6,6864.0,"[[143.0, 221.0, 440.0]]","[[2230.7999999999997, 3447.6, 6864.0]]"
tomo_d83ff4,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,115.0,685.0,701.0,1794.0,10686.0,10935.6,"[[115.0, 685.0, 701.0]]","[[1794.0, 10686.0, 10935.6]]"
tomo_d84544,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,55.0,586.0,602.0,720.5,7676.599999999999,7886.2,"[[55.0, 586.0, 602.0]]","[[720.5, 7676.599999999999, 7886.2]]"
tomo_d8c917,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_d916dc,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,163.0,524.0,365.0,2738.4,8803.2,6132.0,"[[163.0, 524.0, 365.0]]","[[2738.4, 8803.2, 6132.0]]"
tomo_d96d6e,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_d9a2af,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,102.0,830.0,385.0,1336.2,10873.0,5043.5,"[[102.0, 830.0, 385.0]]","[[1336.2, 10873.0, 5043.5]]"
tomo_da38ea,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,134.0,299.0,278.0,2090.4,4664.4,4336.8,"[[134.0, 299.0, 278.0]]","[[2090.4, 4664.4, 4336.8]]"
tomo_da79d8,500,924,956,19.7,4,4,9850.0,18202.8,18833.2,441672000,3376747183656.0,239.0,186.0,492.0,4708.3,3664.2,9692.4,"[[239.0, 186.0, 492.0], [205.0, 184.0, 492.0], [223.0, 206.0, 491.0], [218.0, 165.0, 493.0]]","[[4708.3, 3664.2, 9692.4], [4038.5, 3624.7999999999997, 9692.4], [4393.099999999999, 4058.2, 9672.699999999999], [4294.599999999999, 3250.5, 9712.1]]"
tomo_dae195,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_db2a10,300,928,928,16.8,0,0,5040.0,15590.400000000001,15590.400000000001,258355200,1225025283686.4001,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_db4517,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,178.0,774.0,687.0,2331.7999999999997,10139.4,8999.699999999999,"[[178.0, 774.0, 687.0]]","[[2331.7999999999997, 10139.4, 8999.699999999999]]"
tomo_db6051,500,928,960,13.1,0,0,6550.0,12156.8,12576.0,445440000,1001389655040.0,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_db656f,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,130.0,278.0,563.0,2028.0,4336.8,8782.8,"[[130.0, 278.0, 563.0]]","[[2028.0, 4336.8, 8782.8]]"
tomo_dbc66d,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_dc9a96,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_dcb9b4,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,153.0,493.0,359.0,2386.7999999999997,7690.8,5600.4,"[[153.0, 493.0, 359.0]]","[[2386.7999999999997, 7690.8, 5600.4]]"
tomo_dd36c9,500,924,956,16.1,0,0,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_decb81,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,59.0,588.0,478.0,920.4,9172.8,7456.8,"[[59.0, 588.0, 478.0]]","[[920.4, 9172.8, 7456.8]]"
tomo_dee783,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_df866a,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_dfc627,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,97.0,353.0,766.0,1270.7,4624.3,10034.6,"[[97.0, 353.0, 766.0]]","[[1270.7, 4624.3, 10034.6]]"
tomo_dfdc32,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_e0739f,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e1a034,300,960,928,19.2,0,0,5760.0,18432.0,17817.6,267264000,1891664658431.9998,-1.0,-1.0,-1.0,-19.2,-19.2,-19.2,[],[]
tomo_e1e5d3,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,21.0,564.0,452.0,275.09999999999997,7388.4,5921.2,"[[21.0, 564.0, 452.0]]","[[275.09999999999997, 7388.4, 5921.2]]"
tomo_e22370,500,924,956,19.7,3,3,9850.0,18202.8,18833.2,441672000,3376747183656.0,253.0,741.0,255.0,4984.099999999999,14597.699999999999,5023.5,"[[253.0, 741.0, 255.0], [254.0, 737.0, 296.0], [242.0, 742.0, 278.0]]","[[4984.099999999999, 14597.699999999999, 5023.5], [5003.8, 14518.9, 5831.2], [4767.4, 14617.4, 5476.599999999999]]"
tomo_e26c6b,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,133.0,174.0,317.0,2074.7999999999997,2714.4,4945.2,"[[133.0, 174.0, 317.0]]","[[2074.7999999999997, 2714.4, 4945.2]]"
tomo_e2a336,800,928,928,19.3,0,1,15440.0,17910.4,17910.4,688947200,4952880690790.4,354.25,672.5,719.0,6837.025000000001,12979.25,13876.7,"[[354.25, 672.5, 719.0]]","[[6837.025000000001, 12979.25, 13876.7]]"
tomo_e2ccab,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,119.0,353.0,80.0,1856.3999999999999,5506.8,1248.0,"[[119.0, 353.0, 80.0]]","[[1856.3999999999999, 5506.8, 1248.0]]"
tomo_e2da77,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,346.25,453.75,473.5,4535.875,5944.125,6202.849999999999,"[[346.25, 453.75, 473.5]]","[[4535.875, 5944.125, 6202.849999999999]]"
tomo_e32b81,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_e34af8,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,249.0,359.0,500.0,3884.4,5600.4,7800.0,"[[249.0, 359.0, 500.0]]","[[3884.4, 5600.4, 7800.0]]"
tomo_e3864f,800,928,928,19.3,0,0,15440.0,17910.4,17910.4,688947200,4952880690790.4,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_e50f04,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e51e5e,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,153.0,860.0,588.0,2386.7999999999997,13416.0,9172.8,"[[153.0, 860.0, 588.0]]","[[2386.7999999999997, 13416.0, 9172.8]]"
tomo_e55f81,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e57baf,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,108.0,394.0,143.0,1684.8,6146.4,2230.7999999999997,"[[108.0, 394.0, 143.0]]","[[1684.8, 6146.4, 2230.7999999999997]]"
tomo_e5a091,500,960,928,16.8,0,0,8400.0,16128.0,15590.400000000001,445440000,2112112558080.0002,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_e5ac94,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,161.0,481.0,342.0,2109.1,6301.099999999999,4480.2,"[[161.0, 481.0, 342.0]]","[[2109.1, 6301.099999999999, 4480.2]]"
tomo_e61cdf,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,149.0,278.0,377.0,2324.4,4336.8,5881.2,"[[149.0, 278.0, 377.0]]","[[2324.4, 4336.8, 5881.2]]"
tomo_e63ab4,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,157.0,415.0,265.0,2056.7,5436.5,3471.5,"[[157.0, 415.0, 265.0]]","[[2056.7, 5436.5, 3471.5]]"
tomo_e685b8,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,185.0,167.0,466.0,2886.0,2605.2,7269.599999999999,"[[185.0, 167.0, 466.0]]","[[2886.0, 2605.2, 7269.599999999999]]"
tomo_e6f7f7,300,960,928,13.1,2,1,3930.0,12576.0,12156.8,267264000,600833793024.0,180.0,548.0,267.0,2358.0,7178.8,3497.7,"[[180.0, 548.0, 267.0]]","[[2358.0, 7178.8, 3497.7]]"
tomo_e71210,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,189.0,521.0,453.0,2948.4,8127.599999999999,7066.8,"[[189.0, 521.0, 453.0]]","[[2948.4, 8127.599999999999, 7066.8]]"
